,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,HOTU,Diisopropylethylamine_batch3,n4,THF,0.10934524125696578
1,0.0,1.0,0.0,1.0,HOTU,N-methylmorpholine_batch1,n1,THF,0.04167615089054232
2,0.0,2.0,0.0,2.0,HOTU,N-methylmorpholine_batch4,n7,THF,0.27646466569790423
3,0.0,3.0,0.0,3.0,HOTU,N-methylmorpholine_batch2,n9,THF,0.33555441544905906
4,0.0,4.0,0.0,4.0,DPPCl,Diisopropylethylamine_batch5,n7,DMF,0.273903489505219
5,0.0,5.0,0.0,5.0,DPPCl,1-Methylimidazole_batch1,n2,MeCN,0.5065756913323719
6,0.0,6.0,0.0,6.0,DPPCl,N-methylmorpholine_batch4,n7,MeCN,0.6776699070343273
7,0.0,7.0,0.0,7.0,DPPCl,Diisopropylethylamine_batch1,n1,DMF,0.392238035892527
8,0.0,8.0,0.0,8.0,DPPCl,N-methylmorpholine_batch2,n4,MeCN,0.05302494627507703
9,0.0,9.0,0.0,9.0,DPPCl,"2,6-Lutidine_batch5",n2,DMF,0.32324663693699807
10,0.0,10.0,0.0,10.0,DPPCl,N-methylmorpholine_batch2,n7,MeCN,0.6691009972127725
11,0.0,11.0,0.0,11.0,DPPCl,1-Methylimidazole_batch5,n3,MeCN,0.5204299233668119
12,0.0,12.0,0.0,12.0,DPPCl,1-Methylimidazole_batch3,n6,THF,0.04872361522441196
13,0.0,13.0,0.0,13.0,DPPCl,1-Methylimidazole_batch5,n6,MeCN,0.040446183493649465
14,0.0,14.0,0.0,14.0,DPPCl,Diisopropylethylamine_batch2,n4,DMF,0.07685529822312404
15,0.0,15.0,0.0,15.0,DPPCl,1-Methylimidazole_batch3,n5,DMF,0.12799780214959394
16,0.0,16.0,0.0,16.0,DPPCl,N-methylmorpholine_batch4,n5,MeCN,0.11458588812526244
17,0.0,17.0,0.0,17.0,DPPCl,N-methylmorpholine_batch5,n5,THF,0.16156746052972168
18,0.0,18.0,0.0,18.0,DPPCl,Diisopropylethylamine_batch1,n8,THF,0.1884668953497301
19,0.0,19.0,0.0,19.0,DPPCl,Diisopropylethylamine_batch1,n9,MeCN,0.8629270738881205
20,0.0,20.0,0.0,20.0,DPPCl,"2,6-Lutidine_batch2",n4,DMF,0.041716650552312905
21,0.0,21.0,0.0,21.0,DPPCl,N-methylmorpholine_batch5,n1,THF,0.48992761667398954
22,0.0,22.0,0.0,22.0,DPPCl,N-methylmorpholine_batch4,n9,MeCN,0.36661025622261645
23,0.0,23.0,0.0,23.0,DPPCl,Diisopropylethylamine_batch4,n1,THF,0.5493352480205352
24,0.0,24.0,0.0,24.0,DPPCl,1-Methylimidazole_batch4,n5,DMF,0.11002725111395949
25,0.0,25.0,0.0,25.0,DPPCl,"2,6-Lutidine_batch1",n9,DMF,0.19442593452450535
26,0.0,26.0,0.0,26.0,DPPCl,1-Methylimidazole_batch3,n3,MeCN,0.5335828173044669
27,0.0,27.0,0.0,27.0,HATU,1-Methylimidazole_batch5,n1,DMF,0.013743268904436542
28,0.0,28.0,0.0,28.0,DPPCl,N-methylmorpholine_batch4,n6,THF,0.004238865891407111
29,0.0,29.0,0.0,29.0,DPPCl,1-Methylimidazole_batch4,n3,THF,0.22355301274031858
30,0.0,30.0,0.0,30.0,DPPCl,1-Methylimidazole_batch2,n10,MeCN,0.1609516242739382
31,0.0,31.0,0.0,31.0,DPPCl,1-Methylimidazole_batch1,n3,MeCN,0.5296758160393695
32,0.0,32.0,0.0,32.0,TCFH,"2,6-Lutidine_batch3",n2,DMF,0.203822892801197
33,0.0,33.0,0.0,33.0,DPPCl,N-methylmorpholine_batch1,n5,DMF,0.34893628935498244
34,0.0,34.0,0.0,34.0,DPPCl,"2,6-Lutidine_batch2",n5,THF,0.1662554279417078
35,0.0,35.0,0.0,35.0,DPPCl,1-Methylimidazole_batch3,n1,DMF,0.13182066811371432
36,0.0,36.0,0.0,36.0,DPPCl,Diisopropylethylamine_batch5,n5,MeCN,0.3770289091747375
37,0.0,37.0,0.0,37.0,DPPCl,1-Methylimidazole_batch1,n8,DMF,0.27348052777940673
38,0.0,38.0,0.0,38.0,DPPCl,Diisopropylethylamine_batch3,n9,THF,0.31662679208220096
39,0.0,39.0,0.0,39.0,TFFH,"2,6-Lutidine_batch5",n9,MeCN,0.15536151765805883
40,0.0,40.0,0.0,40.0,TFFH,Diisopropylethylamine_batch5,n9,MeCN,0.3044732144486224
41,0.0,41.0,0.0,41.0,DPPCl,1-Methylimidazole_batch2,n3,DMF,0.36327472498723695
42,0.0,42.0,0.0,42.0,DPPCl,N-methylmorpholine_batch1,n2,DMF,0.5479465037172663
43,0.0,43.0,0.0,43.0,DPPCl,1-Methylimidazole_batch4,n10,THF,0.2962955575494932
44,0.0,44.0,0.0,44.0,DPPCl,"2,6-Lutidine_batch4",n10,DMF,0.040884656058680725
45,0.0,45.0,0.0,45.0,DPPCl,"2,6-Lutidine_batch4",n2,DMF,0.26657687987422063
46,0.0,46.0,0.0,46.0,DPPCl,"2,6-Lutidine_batch4",n8,MeCN,0.3557061621973901
47,0.0,47.0,0.0,47.0,DPPCl,N-methylmorpholine_batch1,n3,MeCN,0.535244258738865
48,0.0,48.0,0.0,48.0,DPPCl,"2,6-Lutidine_batch5",n3,DMF,0.2312608733258258
49,0.0,49.0,0.0,49.0,DPPCl,Diisopropylethylamine_batch4,n8,THF,0.2261027947748059
50,0.0,50.0,0.0,50.0,DPPCl,N-methylmorpholine_batch2,n1,DMF,0.38622330544036204
51,0.0,51.0,0.0,51.0,DPPCl,"2,6-Lutidine_batch3",n10,DMF,0.024369188480357767
52,0.0,52.0,0.0,52.0,DPPCl,1-Methylimidazole_batch2,n3,MeCN,0.5391037362296138
53,0.0,53.0,0.0,53.0,DPPCl,1-Methylimidazole_batch4,n1,DMF,0.1442503350823027
